0	0	0.272	0	0	1.632
1	0	0.272	0	0	1.632
2	0	0.272	0	0	1.632
3	0	0.272	0	0	1.632
4	0	0.272	0	0	1.632
5	0	0.272	0	0	1.632
6	0	0.272	0	0	1.632
7	0	0.272	0	0	1.632
8	0	0.272	0	0	1.632
9	0	0.272	0	0	1.632
10	0	0.272	0	0	1.632
11	0	0.272	0	0	1.632
12	0	0.272	0	0	1.632
13	0	0.272	0	0	1.632
14	0	0.272	0	0	1.632
15	0	0.272	0	0	1.632
16	0	0.272	0	0	1.632
17	0	0.272	0	0	1.632
18	0	0.272	0	0	1.632
19	0	0.272	0	0	1.632
20	0	0.272	0	0	1.632
21	0	0.272	0	0	1.632
22	0	0.272	0	0	1.632
23	0	0.272	0	0	1.632
24	0	0.272	0	0	1.632
25	0	0.272	0	0	1.632
26	0	0.272	0	0	1.632
27	0	0.272	0	0	1.632
28	0	0.272	0	0	1.632
29	0	0.272	0	0	1.632
30	0	0.272	0	0	1.632
31	0	0.272	0	0	1.632
32	0	0.272	0	0	1.632
33	0	0.272	0	0	1.632
34	0	0.272	0	0	1.632
35	0	0.272	0	0	1.632
36	0	0.272	0	0	1.632
37	0	0.272	0	0	1.632
38	0	0.272	0	0	1.632
39	0	0.272	0	0	1.632
40	0	0.272	0	0	1.632
41	0	0.272	0	0	1.632
42	0	0.272	0	0	1.632
43	0	0.272	0	0	1.632
44	0	0.272	0	0	1.632
45	0	0.272	0	0	1.632
46	0	0.272	0	0	1.632
47	0	0.272	0	0	1.632
48	0	0.272	0	0	1.632
49	0	0.272	0	0	1.632
50	0	0.272	0	0	1.632
51	0	0.272	0	0	1.632
52	0	0.272	0	0	1.632
53	0	0.272	0	0	1.632
54	0	0.272	0	0	1.632
55	0	0.272	0	0	1.632
56	0	0.272	0	0	1.632
57	0	0.272	0	0	1.632
58	0	0.272	0	0	1.632
59	0	0.272	0	0	1.632
60	0	0.272	0	0	1.632
61	0	0.272	0	0	1.632
62	0	0.272	0	0	1.632
63	0	0.272	0	0	1.632
64	0	0.272	0	0	1.632
65	0	0.272	0	0	1.632
66	0	0.272	0	0	1.632
67	0	0.272	0	0	1.632
68	0	0.272	0	0	1.632
69	0	0.272	0	0	1.632
70	0	0.272	0	0	1.632
71	0	0.272	0	0	1.632
72	0	0.272	0	0	1.632
73	0	0.272	0	0	1.632
74	0	0.272	0	0	1.632
75	0	0.272	0	0	1.632
76	0	0	0	0	0
77	0	0.272	0	0	1.632
78	0	0.272	0	0	1.632
79	0	0.272	0	0	1.632
80	0	0.272	0	0	1.632
81	0	0.272	0	0	1.632
82	0	0.272	0	0	1.632
83	0	0.272	0	0	1.632
84	0	0.272	0	0	1.632
85	0	0.272	0	0	1.632
86	0	0	0	0	0
87	0	0.272	0	0	1.632
88	0	0.272	0	0	1.632
89	0	0.272	0	0	1.632
90	0	0.272	0	0	1.632
91	0	0.272	0	0	1.632
92	0	0.272	0	0	1.632
93	0	0.272	0	0	1.632
94	0	0.272	0	0	1.632
95	0	0.272	0	0	1.632
96	0	0.272	0	0	1.632
97	0	0.272	0	0	1.632
98	0	0.272	0	0	1.632
99	0	0.272	0	0	1.632
100	0	0.272	0	0	1.632
101	0	0.272	0	0	1.632
102	0	0.272	0	0	1.632
103	0	0.272	0	0	1.632
104	0	0.272	0	0	1.632
105	0	0.272	0	0	1.632
106	0	0.272	0	0	1.632
107	0	0.272	0	0	1.632
108	0	0.272	0	0	1.632
109	0	0.272	0	0	1.632
110	0	0.272	0	0	1.632
111	0	0.272	0	0	1.632
112	0	0.272	0	0	1.632
113	0	0.272	0	0	1.632
114	0	0.272	0	0	1.632
115	0	0.272	0	0	1.632
116	0	0.272	0	0	1.632
117	0	0.272	0	0	1.632
118	0	0.272	0	0	1.632
119	0	0.272	0	0	1.632
120	0	0.272	0	0	1.632
121	0	0.272	0	0	1.632
122	0	0.272	0	0	1.632
123	0	0.272	0	0	1.632
124	0	0.272	0	0	1.632
125	0	0.272	0	0	1.632
126	0	0.272	0	0	1.632
127	0	0.272	0	0	1.632
128	0	0.272	0	0	1.632
129	0	0.272	0	0	1.632
130	0	0.272	0	0	1.632
131	0	0.272	0	0	1.632
132	0	0.272	0	0	1.632
133	0	0.272	0	0	1.632
134	0	0.272	0	0	1.632
135	0	0.272	0	0	1.632
136	0	0.272	0	0	1.632
137	0	0.272	0	0	1.632
138	0	0.272	0	0	1.632
139	0	0.272	0	0	1.632
140	0	0.272	0	0	1.632
141	0	0.272	0	0	1.632
142	0	0.272	0	0	1.632
143	0	0.272	0	0	1.632
144	0	0.272	0	0	1.632
145	0	0.272	0	0	1.632
146	0	0.272	0	0	1.632
147	0	0.272	0	0	1.632
148	0	0.272	0	0	1.632
149	0	0.272	0	0	1.632
150	0	0.272	0	0	1.632
151	0	0.272	0	0	1.632
152	0	0.272	0	0	1.632
153	0	0.272	0	0	1.632
154	0	0.272	0	0	1.632
155	0	0.272	0	0	1.632
156	0	0.272	0	0	1.632
157	0	0.272	0	0	1.632
158	0	0.272	0	0	1.632
159	0	0.272	0	0	1.632
160	0	0.272	0	0	1.632
161	0	0.272	0	0	1.632
162 0. 0. 0. 0. 0.
163 0. 0. 0. 0. 0.
164 0. 0. 0. 0. 0.
165 0. 0. 0. 0. 0.
166 0. 0. 0. 0. 0.
167 0. 0. 0. 0. 0.
168 0. 0. 0. 0. 0.
169 0. 0. 0. 0. 0.
170 0. 0. 0. 0. 0.
171 0. 0. 0. 0. 0.
172 0. 0. 0. 0. 0.
173 0. 0. 0. 0. 0.
