0   20.00  0.36    0 0 2.2
1   20.00  0.36    0 0 2.2
2   20.00  0.36    0 0 2.2
3   20.00  0.36    0 0 2.2
4   20.00  0.36    0 0 2.2
5   20.00  0.36    0 0 2.2
6   20.00  0.36    0 0 2.2
7   20.00  0.36    0 0 2.2
8   20.00  0.36    0 0 2.2
9   20.00  0.36    0 0 2.2
10  20.00  0.36    0 0 2.2
11  20.00  0.36    0 0 2.2
12  20.00  0.36    0 0 2.2
13  20.00  0.36    0 0 2.2
14  20.00  0.36    0 0 2.2
15  20.00  0.36    0 0 2.2
16  20.00  0.36    0 0 2.2
17  20.00  0.36    0 0 2.2
18  20.00  0.36    0 0 2.2
19  20.00  0.36    0 0 2.2
20  20.00  0.36    0 0 2.2
21  20.00  0.36    0 0 2.2
22  20.00  0.36    0 0 2.2
23  20.00  0.36    0 0 2.2
24  20.00  0.36    0 0 2.2
25  20.00  0.36    0 0 2.2
26  20.00  0.36    0 0 2.2
27  20.00  0.36    0 0 2.2
28  20.00  0.36    0 0 2.2
29  20.00  0.36    0 0 2.2
30  20.00  0.36    0 0 2.2
31  20.00  0.36    0 0 2.2
32  20.00  0.36    0 0 2.2
33  20.00  0.36    0 0 2.2
34  20.00  0.36    0 0 2.2
35  20.00  0.36    0 0 2.2
36  20.00  0.36    0 0 2.2
37  20.00  0.36    0 0 2.2
38  20.00  0.36    0 0 2.2
39  20.00  0.36    0 0 2.2
40  20.00  0.36    0 0 2.2
41  20.00  0.36    0 0 2.2
42  20.00  0.36    0 0 2.2
43  20.00  0.36    0 0 2.2
44  20.00  0.36    0 0 2.2
45  20.00  0.36    0 0 2.2
46  20.00  0.36    0 0 2.2
47  20.00  0.36    0 0 2.2
48  20.00  0.36    0 0 2.2
49  20.00  0.36    0 0 2.2
50  20.00  0.36    0 0 2.2
51  20.00  0.36    0 0 2.2
52  20.00  0.36    0 0 2.2
53  20.00  0.36    0 0 2.2
54  20.00  0.36    0 0 2.2
55  20.00  0.36    0 0 2.2
56  20.00  0.36    0 0 2.2
57  20.00  0.36    0 0 2.2
58  20.00  0.36    0 0 2.2
59  20.00  0.36    0 0 2.2
60  20.00  0.36    0 0 2.2
61  20.00  0.36    0 0 2.2
62  20.00  0.36    0 0 2.2
63  20.00  0.36    0 0 2.2
64  20.00  0.36    0 0 2.2
65  20.00  0.36    0 0 2.2
66  20.00  0.36    0 0 2.2
67  20.00  0.36    0 0 2.2
68  20.00  0.36    0 0 2.2
69  20.00  0.36    0 0 2.2
70  20.00  0.36    0 0 2.2
71  20.00  0.36    0 0 2.2
72  20.00  0.36    0 0 2.2
73  20.00  0.36    0 0 2.2
74  20.00  0.36    0 0 2.2
75  20.00  0.36    0 0 2.2
76  20.00  0.36    0 0 2.2
77  20.00  0.36    0 0 2.2
