1.761164  0.4317523
3.255457  0.6838071
4.601918  0.7586359
4.80968  0.5827226
4.226347  0.4146861
3.271438  0.2545262
1.601347  0.1311244
1.313676  0.1455651
1.173836  0.2597774
1.261735  0.2794692
1.761164  0.4317523
