1.21847 0.267342
1.55441 0.705949
1.99931 1.04013
3.26136 1.47873
4.76856 1.19677
4.67777 0.925253
4.26011 0.601519
3.14333 0.340443
1.74508 0.183797
1.21847 0.183797
1.21847 0.267342

