2.323664  0.5703095
1.576977  0.4746124
1.111096  0.2308124
1.09195  0.1852424
1.251498  0.1761283
1.640796  0.1875209
2.100296  0.2239769
2.34281  0.255876
2.636379  0.3082816
3.335201  0.3128386
3.769173  0.4199283
4.193572  0.5338535
4.302065  0.6295506
4.244628  0.6842347
4.037215  0.7252478
3.204372  0.7229693
2.945903  0.6887917
2.716153  0.5976516
2.531077  0.5839806
2.323664  0.5703095
