0.9038675	0.2118606667
0.8647666667	0.1681216667
0.9136425	0.1407848333
1.2101525	0.13258375
1.5946383333	0.165388
1.7966558333	0.1872575
2.2788925	0.2856701667
2.7318033333	0.2993385833
2.9729216667	0.3649470833
3.1456141667	0.4223545
3.4356075	0.5016314167
3.6180758333	0.5891093333
3.6376258333	0.6957230833
3.4160575	0.775
2.6014691667	0.775
2.0866491667	0.64651675
1.2590275	0.4797619167
0.9038675	0.2118606667
