1.084641  0.2542328
1.03772  0.201746
1.096371  0.1689418
1.452183  0.1591005
1.913566  0.1984656
2.155987  0.224709
2.734671  0.3428042
3.278164  0.3592063
3.567506  0.4379365
3.774737  0.5068254
4.122729  0.6019577
4.341691  0.7069312
4.365151  0.8348677
4.099269  0.93
3.121763  0.93
2.503979  0.7758201
1.510833  0.5757143
1.084641  0.2542328
