2.423315  0.6026706
1.658499  0.4559205
1.417529  0.3763271
1.331095  0.2594245
1.456818  0.1997295
1.744934  0.1997295
2.23473  0.246988
2.43903  0.2445007
2.729765  0.2967338
3.439578  0.3464797
3.819367  0.4385094
3.947709  0.4932298
4.010571  0.5952088
3.947709  0.682264
3.680547  0.7320098
3.332189  0.7320098
3.096458  0.717086
2.810962  0.6151071
2.630235  0.5852596
2.423315  0.6026706
