0.787519  0.191366
0.744486  0.136885
0.798278  0.102834
1.15331  0.0960237
1.61592  0.136885
1.86337  0.157315
2.43356  0.279899
2.98225  0.293519
3.27272  0.375242
3.47714  0.443344
3.83216  0.538686
4.04733  0.640839
4.06885  0.770233
3.79989  0.865576
2.82087  0.865576
2.20764  0.708941
1.21786  0.511446
0.787519  0.191366
