0.9552226  -0.0001541264 
0.975  0.1980765
2.273716  0.586661
12.17372  3.673019
12.153  4.753442
8.92363  4.719309
2.13339  1.828556
0.005907481  0.2637157
0.0049657  -0.001466912
0.8035959  -0.0001541264
0.9552226  -0.0001541264
